Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,GP,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,PPG,GPG,APG,SvPG,ShPG
Veteran,RSC000084,Biggins,Flailers,The Quad Dynasty,Solar,N/A,50.66,36,0.694,25,11,5,7351,5890,1461,26,16,34,79,0.333,204.17,0.72,0.44,0.92,2.17
Veteran,RSC000525,CheesePie,Flailers,The Quad Dynasty,Solar,N/A,66.74,44,0.568,25,19,12,11040,9070,1970,42,24,51,112,0.366,250.91,0.93,0.52,1.16,2.55
Veteran,RSC000325,Rayem Whisperwind,Flailers,The Quad Dynasty,Solar,N/A,58.12,48,0.542,26,22,9,10930,9480,1450,44,22,58,108,0.398,227.71,0.90,0.46,1.21,2.25
Veteran,RSC001092,Absolut3,Griffins,The Birdcage,Lunar,N/A,30.05,52,0.346,18,34,3,8465,7230,1235,31,22,40,103,0.294,162.79,0.58,0.42,0.77,1.96
Veteran,RSC002439,Angebro,Griffins,The Birdcage,Lunar,N/A,54.49,51,0.392,20,31,11,12091,9350,2741,43,19,55,135,0.318,237.06,0.84,0.35,1.08,2.65
Veteran,RSC001233,Das2461,Griffins,The Birdcage,Lunar,N/A,37.42,49,0.327,16,33,5,9335,8230,1105,27,23,69,93,0.293,190.51,0.55,0.45,1.41,1.88
Veteran,RSC002228,Funke,Griffins,The Birdcage,Lunar,N/A,20.28,39,0.231,9,30,2,6265,5190,1075,15,13,47,69,0.206,160.64,0.36,0.31,1.21,1.74
Veteran,RSC000184,Admiral Peanut,Hawks,Birds of Prey,Solar,N/A,40.64,42,0.31,13,29,5,8210,7290,920,31,17,49,89,0.348,195.48,0.74,0.38,1.14,2.12
Veteran,RSC000151,BDBR,Hawks,Birds of Prey,Solar,N/A,27.24,46,0.196,9,37,1,7470,6640,830,22,23,49,84,0.262,162.39,0.48,0.50,1.07,1.83
Veteran,RSC005389,Dak,Hawks,Birds of Prey,Solar,N/A,43.68,39,0.385,15,24,6,7871,6280,1591,30,16,32,88,0.345,201.80,0.77,0.41,0.80,2.23
Veteran,,US_BiPolarBear,Hawks,Birds of Prey,Solar,N/A,38.55,51,0.294,15,36,2,10740,8020,2720,25,22,68,102,0.245,210.59,0.49,0.43,1.31,2.00
Veteran,,Chinchilla,Jackals,The Pack,Lunar,N/A,25.54,36,0.222,8,28,3,6070,5230,840,17,16,43,58,0.293,168.61,0.47,0.42,1.17,1.61
Veteran,RSC001798,Werts,Jackals,The Pack,Lunar,N/A,24.18,53,0.189,10,43,2,9040,7430,1610,28,19,57,83,0.337,170.57,0.53,0.36,1.08,1.57
Veteran,RSC001820,YourEvilTwin,Jackals,The Pack,Lunar,N/A,25.84,36,0.389,14,22,2,5610,4680,930,16,16,33,63,0.238,155.83,0.42,0.44,0.89,1.75
Veteran,RSC001841,impulse^,Jackals,The Pack,Lunar,N/A,23.75,31,0.161,5,26,0,5111,4620,491,20,8,32,62,0.311,164.84,0.61,0.23,1.03,1.97
Veteran,RSC001225,Daft,Jesters,The Kingdom,Lunar,N/A,45.18,53,0.623,33,20,6,9801,8250,1551,40,26,37,110,0.355,184.91,0.74,0.47,0.70,2.08
Veteran,RSC003527,Majestic Wolfe,Jesters,The Kingdom,Lunar,N/A,59.53,20,0.55,11,9,2,4550,4070,480,12,14,35,42,0.286,227.50,0.60,0.70,1.75,2.10
Veteran,,Vortexx,Jesters,The Kingdom,Lunar,N/A,75.05,48,0.625,30,18,13,12315,10530,1785,51,33,51,123,0.418,256.56,1.06,0.67,1.06,2.54
Veteran,,iGraphici,Jesters,The Kingdom,Lunar,N/A,78.39,45,0.556,25,20,14,12181,9690,2491,50,23,40,154,0.325,270.67,1.11,0.51,0.87,3.42
Veteran,RSC001181,Capital,Liches,The Dungeon,Solar,N/A,83.8,55,0.8,44,11,13,14190,12500,1690,50,44,71,175,0.282,258.00,0.89,0.78,1.27,3.16
Veteran,RSC001330,Hell,Liches,The Dungeon,Solar,N/A,87.23,59,0.78,46,13,18,15151,14020,1131,74,42,53,187,0.396,256.78,1.25,0.70,0.90,3.17
Veteran,RSC000094,Namdorin,Liches,The Dungeon,Solar,N/A,76.02,59,0.78,46,13,15,14525,11720,2805,56,46,44,162,0.348,246.19,0.95,0.76,0.73,2.73
Veteran,,Robbinghope,Liches,The Dungeon,Solar,N/A,67.21,4,0.5,2,2,0,920,850,70,2,4,7,10,0.200,230.00,0.50,1.00,1.75,2.50
Veteran,RSC003553,Coax Cables,Mambas,The Snake Pit,Solar,N/A,44.51,57,0.404,23,34,10,12116,9590,2526,39,21,67,129,0.305,212.54,0.68,0.35,1.16,2.25
Veteran,RSC001588,Pulch,Mambas,The Snake Pit,Solar,N/A,36.08,32,0.344,11,21,3,6125,4660,1465,20,12,28,66,0.303,191.41,0.63,0.38,0.84,2.06
Veteran,RSC000378,Shwae,Mambas,The Snake Pit,Solar,N/A,26.85,34,0.324,11,23,2,5431,5270,161,22,15,37,47,0.457,159.71,0.62,0.41,1.06,1.35
Veteran,RSC000554,newgamewhodis,Mambas,The Snake Pit,Solar,N/A,54.97,49,0.367,18,31,10,11690,9460,2230,35,22,71,131,0.260,238.57,0.69,0.43,1.43,2.67
Veteran,,Falco5,Monsters,The Acropolis,Solar,N/A,13.52,53,0.208,11,42,2,7880,6360,1520,15,19,64,71,0.214,148.68,0.28,0.34,1.19,1.32
Veteran,,Hendothaneezy,Monsters,The Acropolis,Solar,N/A,22.3,47,0.191,9,38,1,7516,6660,856,32,5,44,101,0.310,159.89,0.66,0.11,0.94,2.13
Veteran,RSC000583,UnearthlyLegend,Monsters,The Acropolis,Solar,N/A,23.37,34,0.294,10,24,3,5630,4610,1020,15,12,39,56,0.268,165.59,0.44,0.32,1.12,1.65
Veteran,RSC003560,Call Me Steve,Monsters,Free Agent,N/A,N/A,50.18,18,0.389,7,11,5,4196,3070,1126,11,9,22,42,0.268,233.06,0.61,0.50,1.17,2.28
Veteran,RSC001760,Trader,Overdrive,Studio City,Lunar,N/A,47.19,35,0.286,10,25,4,7671,6290,1381,21,20,48,79,0.266,219.14,0.60,0.54,1.34,2.26
Veteran,,Zaannaah,Overdrive,Studio City,Lunar,N/A,51.31,47,0.383,18,29,9,10945,8690,2255,37,22,59,94,0.383,232.87,0.77,0.47,1.26,2.00
Veteran,RSC001239,demonicstriipper,Overdrive,Studio City,Lunar,N/A,46.3,38,0.395,15,23,4,7901,6800,1101,29,17,45,80,0.355,207.90,0.74,0.45,1.18,2.08
Veteran,RSC001263,iminsideabox,Overdrive,Studio City,Lunar,N/A,57.53,40,0.525,21,19,5,8830,7970,860,32,21,56,92,0.348,220.75,0.80,0.53,1.40,2.30
Veteran,,CAPTA1N CrUnK,Pine-Sols,Cleanup Crew,Solar,N/A,33.46,52,0.423,22,30,2,8701,7650,1051,35,19,43,105,0.324,167.31,0.65,0.37,0.81,2.02
Veteran,RSC001294,FlyingMongoose,Pine-Sols,Cleanup Crew,Solar,N/A,45.68,45,0.422,19,26,7,8771,7260,1511,28,29,41,96,0.292,194.89,0.62,0.64,0.91,2.13
Veteran,RSC000418,Frost6,Pine-Sols,Cleanup Crew,Solar,N/A,21,27,0.333,9,18,2,4215,3480,735,8,11,35,38,0.210,156.11,0.30,0.41,1.30,1.41
Veteran,RSC000036,Scribbs,Pine-Sols,Cleanup Crew,Solar,N/A,50.06,50,0.46,23,27,11,10920,8650,2270,45,20,42,105,0.429,218.40,0.90,0.40,0.84,2.10
Veteran,RSC000388,DementedL,Pulsars,Galaxy Squad,Lunar,N/A,34.1,47,0.426,20,27,1,7980,7460,520,27,22,58,76,0.355,169.79,0.57,0.47,1.23,1.62
Veteran,,Super Saiyan 4 Scott Sterling,Pulsars,Galaxy Squad,Lunar,N/A,47.22,44,0.432,19,25,8,9201,7430,1771,32,24,44,83,0.385,209.09,0.73,0.55,1.00,1.89
Veteran,RSC000174,Zamma,Pulsars,Galaxy Squad,Lunar,N/A,47.72,42,0.429,18,24,3,8820,7680,1140,34,20,50,78,0.423,210.00,0.79,0.48,1.19,1.86
Veteran,RSC000334,crabasaur,Pulsars,Galaxy Squad,Lunar,N/A,86.34,37,0.568,21,16,14,10381,9180,1201,38,32,54,108,0.355,280.54,1.03,0.84,1.46,2.89
Veteran,RSC004966,Buck,Queens,House of Cards,Lunar,N/A,86.72,59,0.61,36,23,15,16275,13760,2515,66,50,57,181,0.361,275.85,1.10,0.85,0.97,3.05
Veteran,RSC001842,DGallub,Queens,House of Cards,Lunar,N/A,76.27,51,0.588,30,21,12,13015,11940,1075,58,33,63,134,0.429,255.20,1.12,0.65,1.22,2.61
Veteran,,GiLLz | HOC,Queens,House of Cards,Lunar,N/A,74.03,52,0.673,35,17,8,11680,11490,190,57,39,48,144,0.396,224.62,1.10,0.73,0.92,2.77
Veteran,RSC001781,Valarmorr,Queens,House of Cards,Lunar,N/A,8.31,19,0.316,6,13,0,2350,1860,490,5,8,15,21,0.191,123.68,0.21,0.42,0.79,1.11
Veteran,RSC000414,B-rad,Sailfish,The Aquarium,Solar,N/A,54.83,49,0.592,29,20,11,10861,8940,1921,35,25,62,109,0.312,221.63,0.69,0.51,1.27,2.22
Veteran,RSC000027,T_rodge,Sailfish,The Aquarium,Solar,N/A,57.35,52,0.5,26,26,12,12121,9000,3121,39,30,45,135,0.284,233.08,0.73,0.56,0.87,2.58
Veteran,RSC001745,TheVerge,Sailfish,The Aquarium,Solar,N/A,37.31,48,0.5,24,24,6,8966,7320,1646,30,18,52,82,0.370,186.77,0.63,0.38,1.08,1.69
Veteran,RSC001493,monomax,Sailfish,The Aquarium,Solar,N/A,47.72,31,0.645,20,11,4,6035,5450,585,28,8,31,70,0.386,194.68,0.87,0.26,0.97,2.26
Veteran,RSC000248,Finalfear55,Surge,Electric Mayhem,Lunar,N/A,75.59,49,0.735,36,13,12,11961,10000,1961,50,40,35,125,0.403,244.08,1.02,0.80,0.69,2.53
Veteran,RSC001545,Other Ninja,Surge,Electric Mayhem,Lunar,N/A,81.55,53,0.792,42,11,17,14125,11390,2735,50,43,57,139,0.355,266.51,0.93,0.81,1.08,2.60
Veteran,RSC001617,Right,Surge,Electric Mayhem,Lunar,N/A,43.16,10,0.7,7,3,0,1545,1680,-135,9,3,8,23,0.391,154.50,0.90,0.30,0.80,2.30
Veteran,RSC001692,Sonu,Surge,Electric Mayhem,Lunar,N/A,78.04,40,0.775,31,9,12,10035,8390,1645,48,21,27,119,0.403,250.88,1.20,0.53,0.68,2.98
Veteran,RSC003666,PhunkaE_Phuzion,The Cut Off,Cole World,Solar,N/A,40.24,4,0,0,4,0,880,710,170,4,2,3,6,0.667,220.00,1.00,0.50,0.75,1.50
Veteran,,UCS | LORDMACCUS,The Cut Off,Cole World,Solar,N/A,41.46,42,0.429,18,24,4,8261,6380,1881,24,24,40,78,0.307,196.67,0.57,0.57,0.95,1.86
Veteran,RSC000019,bavarian,The Cut Off,Cole World,Solar,N/A,42.73,46,0.413,19,27,4,8820,8010,810,32,21,55,101,0.310,191.74,0.67,0.44,1.17,2.17
Veteran,,blackhawk,The Cut Off,Cole World,Solar,N/A,45.72,50,0.4,20,30,11,10455,8820,1635,34,21,66,107,0.318,209.10,0.68,0.42,1.32,2.14
Veteran,RSC001261,Dribbs,Tornadoes,The Storm,Solar,N/A,86.99,31,0.806,25,6,12,8630,6930,1700,32,24,32,93,0.344,278.39,1.03,0.74,1.03,3.00
Veteran,RSC000380,Shnick,Tornadoes,The Storm,Solar,N/A,48.46,36,0.667,24,12,4,6856,5710,1146,21,25,34,66,0.318,190.42,0.58,0.69,0.92,1.83
Veteran,,Sillybunny,Tornadoes,The Storm,Solar,N/A,69.33,51,0.647,33,18,17,12091,10900,1191,50,25,63,150,0.327,237.06,0.96,0.49,1.24,2.94
Veteran,RSC000542,gotmott,Tornadoes,The Storm,Solar,N/A,54.66,42,0.667,28,14,6,8881,7730,1151,34,19,49,93,0.355,211.43,0.79,0.45,1.14,2.21
Veteran,RSC003661,Cordell Walker,Vikings,The Sovereign,Lunar,N/A,46.3,42,0.619,26,16,4,8046,6610,1436,24,29,40,76,0.307,191.55,0.55,0.67,0.95,1.79
Veteran,RSC000740,Huggie xD,Vikings,The Sovereign,Lunar,N/A,53.93,28,0.679,19,9,3,5630,4550,1080,17,23,23,55,0.315,201.07,0.61,0.79,0.82,1.93
Veteran,RSC000236,Slurp,Vikings,The Sovereign,Lunar,N/A,114.56,45,0.844,38,7,21,14585,12320,2265,64,45,41,162,0.397,324.11,1.42,1.00,0.91,3.58
Veteran,,Zach,Vikings,The Sovereign,Lunar,N/A,92.91,51,0.784,40,11,14,13915,13420,495,68,33,66,167,0.404,272.84,1.31,0.65,1.28,3.26
